City,Country
Mirna Peč,Slovenia
Mislinja,Slovenia
Mlaka pri Kranju,Slovenia
Mojstrana,Slovenia
Mokronog,Slovenia
Moravske Toplice,Slovenia
Moravče,Slovenia
Morje,Slovenia
Moste,Slovenia
Mozirje,Slovenia
Murska Sobota,Slovenia
Muta,Slovenia
Naklo,Slovenia
Nazarje,Slovenia
Notranje Gorice,Slovenia
Nova Gorica,Slovenia
Nova Vas,Slovenia
Novo Mesto,Slovenia
Odranci,Slovenia
Oplotnica,Slovenia
Ormož,Slovenia
Osilnica,Slovenia
Pameče,Slovenia
Pekre,Slovenia
Pesnica,Slovenia
Piran,Slovenia
Pivka,Slovenia
Pobegi,Slovenia
Podlehnik,Slovenia
Podvelka,Slovenia
Podčetrtek,Slovenia
Poljčane,Slovenia
Polzela,Slovenia
Portorož,Slovenia
Postojna,Slovenia
Prade,Slovenia
Pragersko,Slovenia
Prebold,Slovenia
Preddvor,Slovenia
Preserje pri Radomljah,Slovenia
Prevalje,Slovenia
Prvačina,Slovenia
Ptuj,Slovenia
Puconci,Slovenia
Radenci,Slovenia
Radeče,Slovenia
Radizel,Slovenia
Radlje ob Dravi,Slovenia
Radomlje,Slovenia
Radovljica,Slovenia
Rakek,Slovenia
Rakičan,Slovenia
Ravne,Slovenia
Ravne na Koroškem,Slovenia
Razkrižje,Slovenia
Razvanje,Slovenia
Rače,Slovenia
Renče,Slovenia
Rečica ob Savinji,Slovenia
Ribnica,Slovenia
Ribnica na Pohorju,Slovenia
Rogatec,Slovenia
Rogaška Slatina,Slovenia
Rogašovci,Slovenia
Rogoza,Slovenia
Rožna Dolina,Slovenia
Ruše,Slovenia
Selnica ob Dravi,Slovenia
Selnica ob Muri,Slovenia
Semič,Slovenia
Senovo,Slovenia
Sevnica,Slovenia
Seča,Slovenia
Sežana,Slovenia
Slovenj Gradec,Slovenia
Slovenska Bistrica,Slovenia
Slovenske Konjice,Slovenia
Slovenski Javornik,Slovenia
Sodražica,Slovenia
Solkan,Slovenia
Solčava,Slovenia
Spodnja Idrija,Slovenia
Spodnje Hoče,Slovenia
Spodnje Škofije,Slovenia
Spodnji Duplek,Slovenia
Središče ob Dravi,Slovenia
Starše,Slovenia
Straža,Slovenia
Sv. Ana v Slov. Goricah,Slovenia
Sv. Anton,Slovenia
Sv. Duh,Slovenia
Sv. Trojica v Slov. Goricah,Slovenia
Sveti Jurij,Slovenia
Sveti Tomaž,Slovenia
Tabor,Slovenia
Tišina,Slovenia
Tolmin,Slovenia
Topolšica,Slovenia
Trbovlje,Slovenia
Trebnje,Slovenia
Trnovlje pri Celju,Slovenia
Trnovska Vas,Slovenia
Trzin,Slovenia
Tržič,Slovenia
Turnišče,Slovenia
Velenje,Slovenia
Velika Polana,Slovenia
Velike Lašče,Slovenia
Verd,Slovenia
Veržej,Slovenia
Videm,Slovenia
Videm pri Ptuju,Slovenia
Vipava,Slovenia
Vir,Slovenia
Vitanje,Slovenia
Vitomarci,Slovenia
Vnanje Gorice,Slovenia
Vodice,Slovenia
Vojnik,Slovenia
Vransko,Slovenia
Vrhnika,Slovenia
Vrtojba,Slovenia
Vuzenica,Slovenia
Zabukovica,Slovenia
Zagorje ob Savi,Slovenia
Zasip,Slovenia
Zavrč,Slovenia
Zgornja Hajdina,Slovenia
Zgornja Kungota,Slovenia
Zgornja Polskava,Slovenia
Zgornje Bitnje,Slovenia
Zgornje Gorje,Slovenia
Zgornje Jezersko,Slovenia
Zgornje Pirniče,Slovenia
Zgornji Duplek,Slovenia
Zreče,Slovenia
Černelavci,Slovenia
Črenšovci,Slovenia
Črna na Koroškem,Slovenia
Črnomelj,Slovenia
Šalovci,Slovenia
Šempas,Slovenia
Šempeter pri Gorici,Slovenia
Šempeter v Savinj. Dolini,Slovenia
Šentilj v Slov. Goricah,Slovenia
Šentjernej,Slovenia
Šentjur,Slovenia
Šentrupert na Dolenjskem,Slovenia
Šentvid pri Stični,Slovenia
Šenčur,Slovenia
Škocjan,Slovenia
Škofja Loka,Slovenia
Škofljica,Slovenia
Šmarca,Slovenia
Šmarje pri Jelšah,Slovenia
Šmarje-Sap,Slovenia
Šmarjeta,Slovenia
Šmartno ob Paki,Slovenia
Šmartno pri Litiji,Slovenia
Šmartno pri Slovenj Gradcu,Slovenia
Šoštanj,Slovenia
Štore,Slovenia
Žalec,Slovenia
Železniki,Slovenia
Žetale,Slovenia
Žiri,Slovenia
Žužemberk,Slovenia
A Baña,Spain
A Coruña,Spain
A Estrada,Spain
A Guarda,Spain
A Pobra do Brollon,Spain
A Pobra do Caramiñal,Spain
A Rúa,Spain
Ababuj,Spain
Abades,Spain
Abadiño,Spain
Abadía,Spain
Abadín,Spain
Abajas,Spain
Abaltzisketa,Spain
Abanilla,Spain
Abanto,Spain
Abarán,Spain
Abegondo,Spain
Abejar,Spain
Abella de la Conca,Spain
Abengibre,Spain
Abenójar,Spain
Abertura,Spain
Abezames,Spain
Abia de las Torres,Spain
Abiego,Spain
Abizanda,Spain
Abla,Spain
Ablanque,Spain
Ablitas,Spain
Abrera,Spain
Abrucena,Spain
Abusejo,Spain
Abáigar,Spain
Abánades,Spain
Acebedo,Spain
Acebo,Spain
Acedera,Spain
Aceituna,Spain
Acered,Spain
Aceuchal,Spain
Adahuesca,Spain
Adalia,Spain
Adamuz,Spain
Adanero,Spain
Ademuz,Spain
Adiós,Spain
Adobes,Spain
Ador,Spain
Adra,Spain
Adrada de Haza,Spain
Adrada de Pirón,Spain
Adradas,Spain
Adrados,Spain
Adsubia,Spain
Aduna,Spain
Adzaneta,Spain
Agallas,Spain
Agoncillo,Spain
Agost,Spain
Agramunt,Spain
Agres,Spain
Agrón,Spain
Aguadulce,Spain
Aguadulce,Spain
Aguarón,Spain
Aguasal,Spain
Aguatón,Spain
Aguaviva,Spain
Agudo,Spain
Aguilafuente,Spain
Aguilar,Spain
Aguilar de Bureba,Spain
Aguilar de Campoo,Spain
Aguilar de Campos,Spain
Aguilar de Codés,Spain
Aguilar de Segarra,Spain
Aguilar del Alfambra,Spain
Aguilar del Río Alhama,Spain
Aguilón,Spain
Agullana,Spain
Agullent,Spain
Agurain / Salvatierra,Spain
Agón,Spain
Agüero,Spain
Ahigal,Spain
Ahigal de Villarino,Spain
Ahigal de los Aceiteros,Spain
Ahillones,Spain
Aia,Spain
Aielo de Malferit,Spain
Aiguafreda,Spain
Aiguaviva,Spain
Aigües,Spain
Ainzón,Spain
Aitona,Spain
Aizarnazabal,Spain
Ajalvir,Spain
Ajamil,Spain
Ajofrín,Spain
Alacón,Spain
Aladrén,Spain
Alaejos,Spain
Alagón,Spain
Alaior,Spain
Alameda,Spain
Alameda del Valle,Spain
Alamedilla,Spain
Alamillo,Spain
Alaminos,Spain
Alange,Spain
Alanís,Spain
Alaquàs,Spain
Alar del Rey,Spain
Alaraz,Spain
Alarba,Spain
Alarcón,Spain
Alarilla,Spain
Alaró,Spain
Alatoz,Spain
Alba,Spain
Alba de Cerrato,Spain
Alba de Tormes,Spain
Alba de Yeltes,Spain
Albacete,Spain
Albaida,Spain
Albaida del Aljarafe,Spain
Albal,Spain
Albaladejo,Spain
Albaladejo del Cuende,Spain
Albalat de la Ribera,Spain
Albalat dels Sorells,Spain
Albalat dels Tarongers,Spain
Albalate de Cinca,Spain
Albalate de Zorita,Spain
Albalate de las Nogueras,Spain
Albalate del Arzobispo,Spain
Albalatillo,Spain
Albalá,Spain
Albanchez,Spain
Albares,Spain
Albarracín,Spain
Albarreal de Tajo,Spain
Albatana,Spain
Albatera,Spain
Albelda,Spain
Albelda de Iregua,Spain
Albendea,Spain
Albendiego,Spain
Albentosa,Spain
Alberic,Spain
Alberite,Spain
Alberite de San Juan,Spain
Albero Alto,Spain
Albero Bajo,Spain
Alberuela de Tubo,Spain
Albesa,Spain
Albeta,Spain
Albillos,Spain
Albinyana,Spain
Albiztur,Spain
Albocàsser,Spain
Albolote,Spain
Albondón,Spain
Albons,Spain
Alborache,Spain
Alboraya,Spain
Alborea,Spain
Alborge,Spain
Albornos,Spain
Albox,Spain
Albudeite,Spain
Albuixech,Spain
Alburquerque,Spain
Albuñol,Spain
Albuñuelas,Spain
Albuñán,Spain
Alcabón,Spain
Alcadozo,Spain
Alcaine,Spain
Alcalalí,Spain
Alcalà de Xivert,Spain
Alcalá de Ebro,Spain
Alcalá de Guadaira,Spain
Alcalá de Gurrea,Spain
Alcalá de Henares,Spain
Alcalá de Moncayo,Spain
Alcalá de la Selva,Spain
Alcalá de la Vega,Spain
Alcalá de los Gazules,Spain
Alcalá del Júcar,Spain
Alcalá del Obispo,Spain
Alcalá del Río,Spain
Alcalá del Valle,Spain
Alcalá la Real,Spain
Alcanadre,Spain
Alcanar,Spain
Alcantarilla,Spain
Alcantud,Spain
Alcanó,Spain
Alcaracejos,Spain
Alcaraz,Spain
Alcarràs,Spain
Alcaucín,Spain
Alcaudete,Spain
Alcazarén,Spain
Alcañices,Spain
Alcañiz,Spain
Alcañizo,Spain
Alcoba,Spain
Alcobendas,Spain
Alcocer,Spain
Alcocer de Planes,Spain
Alcocero de Mola,Spain
Alcocéber,Spain
Alcohujate,Spain
Alcolea,Spain
Alcolea de Calatrava,Spain
Alcolea de Cinca,Spain
Alcolea de Tajo,Spain
Alcolea de las Peñas,Spain
Alcolea del Pinar,Spain
Alcolea del Río,Spain
Alcoletge,Spain
Alcollarín,Spain
Alconaba,Spain
Alconada,Spain
Alconada de Maderuelo,Spain
Alconchel,Spain
Alconchel de Ariza,Spain
Alconchel de la Estrella,Spain
Alconera,Spain
Alcorcón,Spain
Alcorisa,Spain
Alcoroches,Spain
Alcover,Spain
Alcoy,Spain
Alcubierre,Spain
Alcubilla de Avellaneda,Spain
Alcubilla de Nogales,Spain
Alcubilla de las Peñas,Spain
Alcubillas,Spain
Alcublas,Spain
Alcudia de Monteagud,Spain
Alcudia de Veo,Spain
Alcuéscar,Spain
Alcàntera de Xúquer,Spain
Alcàsser,Spain
Alcántara,Spain
Alcázar de San Juan,Spain
Alcázar del Rey,Spain
Alcóntar,Spain
Alcúdia,Spain
Aldaia,Spain
Aldea Real,Spain
Aldea de San Miguel,Spain
Aldea del Cano,Spain
Aldea del Fresno,Spain
Aldea del Obispo,Spain
Aldea del Rey,Spain
Aldeacentenera,Spain
Aldeacipreste,Spain
Aldeadávila de la Ribera,Spain
Aldealafuente,Spain
Aldealcorvo,Spain
Aldealengua,Spain
Aldealengua de Santa María,Spain
Aldealpozo,Spain
Aldealseñor,Spain
Aldeamayor de San Martín,Spain
Aldeanueva de Barbarroya,Spain
Aldeanueva de Ebro,Spain
Aldeanueva de Figueroa,Spain
Aldeanueva de Guadalajara,Spain
Aldeanueva de San Bartolomé,Spain
Aldeanueva de Santa Cruz,Spain
Aldeanueva de la Sierra,Spain
Aldeanueva de la Vera,Spain
Aldeanueva del Camino,Spain
Aldeanueva del Codonal,Spain
Aldeaquemada,Spain
Aldearrodrigo,Spain
Aldearrubia,Spain
Aldeaseca,Spain
Aldeaseca de Alba,Spain
Aldeaseca de la Frontera,Spain
Aldeasoña,Spain
Aldeatejada,Spain
Aldeavieja de Tormes,Spain
Aldehuela de Liestos,Spain
Aldehuela de Yeltes,Spain
Aldehuela de la Bóveda,Spain
Aldehuela del Codonal,Spain
Aldeire,Spain
Aldeonte,Spain
Aledo,Spain
Alegia,Spain
Alella,Spain
Alentisque,Spain
Alerre,Spain
Alesanco,Spain
Alesón,Spain
Alfacar,Spain
Alfafar,Spain
Alfafara,Spain
Alfajarín,Spain
Alfambra,Spain
Alfamén,Spain
Alfara de Algimia,Spain
Alfara del Patriarca,Spain
Alfarnate,Spain
Alfarnatejo,Spain
Alfaro,Spain
Alfarp,Spain
Alfarrasí,Spain
Alfarràs,Spain
Alfauir,Spain
Alfondeguilla,Spain
Alforja,Spain
Alforque,Spain
Alfántega,Spain
Alfés,Spain
Algadefe,Spain
Algaida,Spain
Algar,Spain
Algar de Mesa,Spain
Algarinejo,Spain
Algarra,Spain
Algarrobo,Spain
Algatocín,Spain
Algeciras,Spain
Algemesí,Spain
Algerri,Spain
Algete,Spain
Algimia de Alfara,Spain
Algimia de Almonacid,Spain
Alginet,Spain
Algodonales,Spain
Algodre,Spain
Algora,Spain
Algorfa,Spain
Algorta,Spain
Alguaire,Spain
Alguazas,Spain
Algueña,Spain
Algámitas,Spain
Alhabia,Spain
Alhama de Almería,Spain
Alhama de Aragón,Spain
Alhama de Granada,Spain
Alhama de Murcia,Spain
Alhambra,Spain
Alhaurín de la Torre,Spain
Alhaurín el Grande,Spain
Alhendín,Spain
Alhóndiga,Spain
Aliaga,Spain
Aliaguilla,Spain
Alicante,Spain
Alicún,Spain
Alicún de Ortega,Spain
Alique,Spain
Aliseda,Spain
Aliud,Spain
Alió,Spain
Aljaraque,Spain
Aljucén,Spain
Alkiza,Spain
Allariz,Spain
Allepuz,Spain
Allo,Spain
Alloza,Spain
Allueva,Spain
Almacelles,Spain
Almadrones,Spain
Almadén,Spain
Almadén de la Plata,Spain
Almagro,Spain
Almajano,Spain
Almaluez,Spain
Almansa,Spain
Almanza,Spain
Almaraz,Spain
Almaraz de Duero,Spain
Almargen,Spain
Almarza,Spain
Almarza de Cameros,Spain
Almassora,Spain
Almazul,Spain
Almazán,Spain
Almedina,Spain
Almedinilla,Spain
Almedíjar,Spain
Almegíjar,Spain
Almenar,Spain
Almenar de Soria,Spain
Almenara,Spain
Almenara de Adaja,Spain
Almenara de Tormes,Spain
Almendra,Spain
Almendral,Spain
Almendral de la Cañada,Spain
Almendralejo,Spain
Almendricos,Spain
Almensilla,Spain
Almería,Spain
Almiserà,Spain
Almochuel,Spain
Almodóvar del Campo,Spain
Almodóvar del Pinar,Spain
Almodóvar del Río,Spain
Almoguera,Spain
Almogía,Spain
Almohaja,Spain
Almoharín,Spain
Almoines,Spain
Almonacid de Zorita,Spain
Almonacid de la Cuba,Spain
Almonacid de la Sierra,Spain
Almonacid del Marquesado,Spain
Almonte,Spain
Almoradí,Spain
Almorox,Spain
Almoster,Spain
Almozara,Spain
Almudaina,Spain
Almudévar,Spain
Almuniente,Spain
Almussafes,Spain
Almuñécar,Spain
Almáchar,Spain
Almócita,Spain
Alobras,Spain
Alocén,Spain
Alonsotegi,Spain
Alora,Spain
Alosno,Spain
Alovera,Spain
Alozaina,Spain
Alp,Spain
Alpandeire,Spain
Alpanseque,Spain
Alpartir,Spain
Alpedrete,Spain
Alpens,Spain
Alpera,Spain
Alpeñés,Spain
Alpicat,Spain
Alpuente,Spain
Alquerías del Niño Perdido,Spain
Alquife,Spain
Alquézar,Spain
Alsodux,Spain
Altable,Spain
Altafulla,Spain
Altarejos,Spain
Altea,Spain
Altsasu,Spain
Altura,Spain
Altzaga,Spain
Alustante,Spain
Alzira,Spain
Alàs i Cerc,Spain
Alájar,Spain
Alía,Spain
Amavida,Spain
Amayuelas de Arriba,Spain
Ambel,Spain
Ambite,Spain
Ambía,Spain
Ameyugo,Spain
Amezketa,Spain
Amieva,Spain
Amoeiro,Spain
Amorebieta,Spain
Amoroto,Spain
Amposta,Spain
Ampudia,Spain
Ampuero,Spain
Amurrio,Spain
Amusco,Spain
Amusquillo,Spain
Anadón,Spain
Anaya,Spain
Anaya de Alba,Spain
Anchuelo,Spain
Anchuras,Spain
Ancín,Spain
Andilla,Spain
Andoain,Spain
Andorra,Spain
Andosilla,Spain
Andosilla,Spain
Andratx,Spain
Andújar,Spain
Anento,Spain
Anglesola,Spain
Anglès,Spain
Anguciana,Spain
Anguiano,Spain
Anguita,Spain
Anguix,Spain
Angüés,Spain
Anna,Spain
Anoeta,Spain
Anquela del Ducado,Spain
Anquela del Pedregal,Spain
Ansó,Spain
Antas,Spain
Antella,Spain
Antequera,Spain
Antigüedad,Spain
Antillón,Spain
Antzuola,Spain
Aoiz,Spain
Aracena,Spain
Aragüés del Puerto,Spain
Arahuetes,Spain
Araia,Spain
Arama,Spain
Aranarache,Spain
Arancón,Spain
Aranda de Duero,Spain
Aranda de Moncayo,Spain
Arandilla,Spain
Arandilla del Arroyo,Spain
Aranga,Spain
Aranjuez,Spain
Arano,Spain
Arantza,Spain
Aranzueque,Spain
Arapiles,Spain
Aras,Spain
Arauzo de Miel,Spain
Arauzo de Salce,Spain
Arauzo de Torre,Spain
Arañuel,Spain
Arbancón,Spain
Arbeca,Spain
Arbeteta,Spain
Arbizu,Spain
Arbo,Spain
Arboleas,Spain
Arbúcies,Spain
Arcediano,Spain
Arcenillas,Spain
Archena,Spain
Archidona,Spain
Arcicóllar,Spain
Arconada,Spain
Arcones,Spain
Arcos,Spain
Arcos de Jalón,Spain
Arcos de la Frontera,Spain
Arcos de la Polvorosa,Spain
Arcos de la Sierra,Spain
Arcos de las Salinas,Spain
Ardales,Spain
Ardón,Spain
Areatza,Spain
Arellano,Spain
Arenas,Spain
Arenas de Iguña,Spain
Arenas de San Juan,Spain
Arenas de San Pedro,Spain
Arenas del Rey,Spain
Arenillas,Spain
Areny de Noguera / Arén,Spain
Arenys de Lledó / Arens de Lledó,Spain
Arenys de Mar,Spain
Arenys de Munt,Spain
Arenzana de Abajo,Spain
Arenzana de Arriba,Spain
Ares,Spain
Ares del Maestre,Spain
Areso,Spain
Aretxabaleta,Spain
Arevalillo de Cega,Spain
Argamasilla de Alba,Spain
Argamasilla de Calatrava,Spain
Arganda,Spain
Arganza,Spain
Arganzuela,Spain
Argavieso,Spain
Argañín,Spain
Argecilla,Spain
Argelaguer,Spain
Argelita,Spain
Argensola,Spain
Argente,Spain
Argentona,Spain
Argoños,Spain
Arguedas,Spain
Arguis,Spain
Arguisuelas,Spain
Argujillo,Spain
Aria,Spain
Ariany,Spain
Aribe,Spain
Arija,Spain
Ariza,Spain
Ariño,Spain
Arjona,Spain
Arjonilla,Spain
Arlanzón,Spain
Armallones,Spain
Armañanzas,Spain
Armenteros,Spain
Armilla,Spain
Armiñón,Spain
Armuña,Spain
Armuña de Almanzora,Spain
Armuña de Tajuña,Spain
Arnedillo,Spain
Arnedo,Spain
Arnuero,Spain
Aroche,Spain
Arquillinos,Spain
Arquillos,Spain
Arrabalde,Spain
Arrancacepas,Spain
Arrasate / Mondragón,Spain
Arraya de Oca,Spain
Arredondo,Spain
Arriate,Spain
Arrigorriaga,Spain
Arroyo de San Serván,Spain
Arroyo de la Encomienda,Spain
Arroyo de la Luz,Spain
Arroyo de la Miel,Spain
Arroyo de las Fraguas,Spain
Arroyo del Ojanco,Spain
Arroyomolinos,Spain
Arroyomolinos de León,Spain
Arroyomolinos de la Vera,Spain
Arruazu,Spain
Arróniz,Spain
Arrúbal,Spain
Artajona,Spain
Artana,Spain
Artazu,Spain
Arteixo,Spain
Artesa de Segre,Spain
Artieda,Spain
Artà,Spain
Artés,Spain
Arzúa,Spain
Arándiga,Spain
Arévalo,Spain
Arévalo de la Sierra,Spain
As Pontes de García Rodríguez,Spain
Ascó,Spain
Asin,Spain
Aspa,Spain
Aspariegos,Spain
Aspe,Spain
Asteasu,Spain
Astigarraga,Spain
Astorga,Spain
Astudillo,Spain
Asturianos,Spain
Atajate,Spain
Atalaya,Spain
Atalaya del Cañavate,Spain
Atamaría,Spain
Atanzón,Spain
Atapuerca,Spain
Ataquines,Spain
Atarfe,Spain
Atarrabia,Spain
Ataun,Spain
Atea,Spain
Ateca,Spain
Atienza,Spain
Atzeneta d'Albaida,Spain
Aulesti,Spain
Ausejo,Spain
Ausejo de la Sierra,Spain
Autilla del Pino,Spain
Autillo de Campos,Spain
Autol,Spain
Auñón,Spain
Aveinte,Spain
Avellaneda,Spain
Avellaneda,Spain
Avellanosa de Muñó,Spain
Avilés,Spain
Avinyonet de Puigventós,Spain
Avinyonet del Penedès,Spain
Avinyó,Spain
Avià,Spain
Avión,Spain
Axpe-San Bartolome,Spain
Ayamonte,Spain
Ayegui,Spain
Ayerbe,Spain
Ayllón,Spain
Ayna,Spain
Ayora,Spain
Ayoó de Vidriales,Spain
Ayuela,Spain
Ayódar,Spain
Azagra,Spain
Azara,Spain
Azkoitia,Spain
Azlor,Spain
Aznalcázar,Spain
Aznalcóllar,Spain
Azofra,Spain
Azpeitia,Spain
Azuaga,Spain
Azuara,Spain
Azuelo,Spain
Azuqueca de Henares,Spain
Azután,Spain
Azuébar,Spain
Aínsa,Spain
Añe,Spain
Añora,Spain
Añorbe,Spain
Añover de Tajo,Spain
Añover de Tormes,Spain
Babilafuente,Spain
Badajoz,Spain
Badalona,Spain
Badarán,Spain
Badolatosa,Spain
Badules,Spain
Baells,Spain
Baena,Spain
Baeza,Spain
Bagà,Spain
Bagüés,Spain
Bahabón,Spain
Bahabón de Esgueva,Spain
Baides,Spain
Bailo,Spain
Bailén,Spain
Baiona,Spain
Bakaiku,Spain
Bakio,Spain
Balaguer,Spain
Balanegra,Spain
Balazote,Spain
Balboa,Spain
Balconchán,Spain
Baliarrain,Spain
Ballesteros de Calatrava,Spain
Ballobar,Spain
Balmaseda,Spain
Balones,Spain
Balsa de Ves,Spain
Balsareny,Spain
Baltanás,Spain
Baltar,Spain
Banastás,Spain
Bande,Spain
Banyalbufar,Spain
Banyoles,Spain
Baquerín de Campos,Spain
Barajas de Madrid,Spain
Barajas de Melo,Spain
Barakaldo,Spain
Baralla,Spain
Barañáin,Spain
Barbadillo de Herreros,Spain
Barbadillo del Mercado,Spain
Barbadillo del Pez,Spain
Barbalos,Spain
Barbastro,Spain
Barbate,Spain
Barberà del Vallès,Spain
Barbolla,Spain
Barbués,Spain
Barbuñales,Spain
Barca,Spain
Barcarrota,Spain
Barcelona,Spain
Barceo,Spain
Barchín del Hoyo,Spain
Barcial de la Loma,Spain
Barcial del Barco,Spain
Barcience,Spain
Barcones,Spain
Bardallur,Spain
Bareyo,Spain
Bargas,Spain
Bargota,Spain
Barillas,Spain
Barjas,Spain
Barracas,Spain
Barrachina,Spain
Barraco,Spain
Barrado,Spain
Barrax,Spain
Barreiros,Spain
Barri Gòtic,Spain
Barri de Sant Andreu,Spain
Barri de les Corts,Spain
Barrio de Muñó,Spain
Barrio de la Concepción,Spain
Barriopedro,Spain
Barrios de Colina,Spain
Barro,Spain
Barromán,Spain
Barruecopardo,Spain
Barruelo de Santullán,Spain
Barx,Spain
Barxeta,Spain
Barásoain,Spain
Baró de Viver,Spain
Basardilla,Spain
Basauri,Spain
Basconcillos del Tozo,Spain
Bascuñana,Spain
Bascuñana de San Pedro,Spain
Bastida / Labastida,Spain
Batea,Spain
Baterno,Spain
Batres,Spain
Bayarque,Spain
Bayubas de Abajo,Spain
Bayubas de Arriba,Spain
Bayárcal,Spain
Baza,Spain
Bañares,Spain
Bañobárez,Spain
Baños de Molgas,Spain
Baños de Montemayor,Spain
Baños de Rioja,Spain
Baños de Río Tobía,Spain
Baños de Tajo,Spain
Baños de Valdearados,Spain
Baños de la Encina,Spain
Bañuelos,Spain
Bañuelos de Bureba,Spain
Bañón,Spain
Bea,Spain
Beade,Spain
Beamud,Spain
Beas,Spain
Beas de Granada,Spain
Beas de Guadix,Spain
Beas de Segura,Spain
Beasain,Spain
Becedas,Spain
Becedillas,Spain
Becerreá,Spain
Becerril de Campos,Spain
Becerril de la Sierra,Spain
Becilla de Valderaduey,Spain
Begonte,Spain
Begues,Spain
Begur,Spain
Begíjar,Spain
Beire,Spain
Beires,Spain
Beizama,Spain
Belalcázar,Spain
Belascoáin,Spain
Belauntza,Spain
Belbimbre,Spain
Belchite,Spain
Beleña,Spain
Belinchón,Spain
Bellcaire d'Urgell,Spain
Bello,Spain
Bellprat,Spain
Bellpuig,Spain
Bellreguard,Spain
Bellver de Cerdanya,Spain
Bellvís,Spain
Bellús,Spain
Belmonte,Spain
Belmonte,Spain
Belmonte de Campos,Spain
Belmonte de Tajo,Spain
Belmontejo,Spain
Belorado,Spain
Belver de Cinca,Spain
Belver de los Montes,Spain
Belvis de la Jara,Spain
Bembibre,Spain
Benacazón,Spain
Benafarces,Spain
Benafigos,Spain
Benaguasil,Spain
Benagéber,Spain
Benahadux,Spain
Benahavís,Spain
Benalauría,Spain
Benalmádena,Spain
Benalup-Casas Viejas,Spain
Benalúa de Guadix,Spain
Benalúa de las Villas,Spain
Benamargosa,Spain
Benamaurel,Spain
Benamejí,Spain
Benamocarra,Spain
Benaocaz,Spain
Benaoján,Spain
Benarrabá,Spain
Benasau,Spain
Benasque,Spain
Benassal,Spain
Benatae,Spain
Benavarri / Benabarre,Spain
Benavente,Spain
Benavides,Spain
Benavites,Spain
Benegiles,Spain
Beneixama,Spain
Beneixida,Spain
Benejúzar,Spain
Benetússer,Spain
Benferri,Spain
Beniarbeig,Spain
Beniardá,Spain
Beniarjó,Spain
Beniarrés,Spain
Beniatjar,Spain
Benicarló,Spain
Benicolet,Spain
Benicàssim,Spain
Benidoleig,Spain
Benidorm,Spain
Beniel,Spain
Benifairó de les Valls,Spain
Benifaió,Spain
Benifallet,Spain
Benifallim,Spain
Beniflá,Spain
Benigànim,Spain
Benijofar,Spain
Benilloba,Spain
Benillup,Spain
Benimantell,Spain
Benimarfull,Spain
Benimassot,Spain
Benimeli,Spain
Benimodo,Spain
Benimuslem,Spain
Beniparrell,Spain
Benirredrà,Spain
Benisanó,Spain
Benissa,Spain
Benissoda,Spain
Benisuera,Spain
Benitachell,Spain
Benitagla,Spain
Benizalón,Spain
Benlloch,Spain
Benquerencia,Spain
Bentarique,Spain
Benuza,Spain
Benzú,Spain
Bera,Spain
Berango,Spain
Berantevilla,Spain
Beranuy,Spain
Berastegi,Spain
Beratón,Spain
Berbegal,Spain
Berberana,Spain
Berbinzana,Spain
Berceo,Spain
Bercero,Spain
Berceruelo,Spain
Bercial,Spain
Bercial de Zapardiel,Spain
Bercianos del Páramo,Spain
Bercianos del Real Camino,Spain
Bercimuel,Spain
Berdejo,Spain
Berga,Spain
Bergara,Spain
Bergasa,Spain
Bergasillas Bajera,Spain
Berge,Spain
Bergondo,Spain
Beriáin,Spain
Berja,Spain
Berlanga,Spain
Berlanga de Duero,Spain
Berlanga del Bierzo,Spain
Berlangas de Roa,Spain
Bermellar,Spain
Bermeo,Spain
Bermillo de Sayago,Spain
Bernardos,Spain
Berninches,Spain
Berriatua,Spain
Berriobeiti,Spain
Berriozar,Spain
Berriz,Spain
Berrobi,Spain
Berrocal,Spain
Berrocal de Huebra,Spain
Berrocal de Salvatierra,Spain
Berrocalejo,Spain
Berrocalejo de Aragona,Spain
Berrueces,Spain
Berzosa de Bureba,Spain
Berzosa del Lozoya,Spain
Berzosilla,Spain
Besalú,Spain
Bescanó,Spain
Betanzos,Spain
Betelu,Spain
Beteta,Spain
Betxí,Spain
Beuda,Spain
Bezares,Spain
Bezas,Spain
Biar,Spain
Bicorp,Spain
Biel,Spain
Bielsa,Spain
Bienservida,Spain
Bienvenida,Spain
Bierge,Spain
Biescas,Spain
Bigastro,Spain
Bigues i Riells,Spain
Bijuesca,Spain
Bilbao,Spain
Bimenes,Spain
Binaced,Spain
Binissalem,Spain
Binéfar,Spain
Biota,Spain
Bisaurri,Spain
Biscarrués,Spain
Bisimbre,Spain
Biure,Spain
Blacos,Spain
Blanca,Spain
Blancafort,Spain
Blancas,Spain
Blancos,Spain
Blanes,Spain
Blascomillán,Spain
Blascosancho,Spain
Blesa,Spain
Bliecos,Spain
Blimea,Spain
